VendorID,ProductID,VendorName,ProductName,Classification,Notes
04F9,01D0,"Brother Industries, Ltd",DCP-350C,Known,
04F9,01D1,"Brother Industries, Ltd",DCP-560CN,Known,
04F9,01D2,"Brother Industries, Ltd",DCP-770CW,Known,
04F9,01D3,"Brother Industries, Ltd",DCP-770CN,Known,
04F9,01D4,"Brother Industries, Ltd",MFC-230C,Known,
04F9,01D5,"Brother Industries, Ltd",MFC-235C,Known,
04F9,01D6,"Brother Industries, Ltd",MFC-260C,Known,
04F9,01D7,"Brother Industries, Ltd",MFC-465CN,Known,
04F9,01D8,"Brother Industries, Ltd",MFC-680CN,Known,
04F9,01D9,"Brother Industries, Ltd",MFC-685CW,Known,
04F9,01DA,"Brother Industries, Ltd",MFC-885CW,Known,
04F9,01DB,"Brother Industries, Ltd",MFC-480CN,Known,
04F9,01DC,"Brother Industries, Ltd",MFC-650CD,Known,
04F9,01DD,"Brother Industries, Ltd",MFC-870CDN,Known,
04F9,01DE,"Brother Industries, Ltd",MFC-880CDN,Known,
04F9,01DF,"Brother Industries, Ltd",DCP-155C,Known,
04F9,01EA,"Brother Industries, Ltd",DCP-7030,Known,
04F9,01EB,"Brother Industries, Ltd",MFC-7320,Known,
04F9,01EC,"Brother Industries, Ltd",MFC-9640CW,Known,
04F9,01F4,"Brother Industries, Ltd",MFC-5890CN,Known,
04F9,020A,"Brother Industries, Ltd",MFC-8670DN,Known,
04F9,020C,"Brother Industries, Ltd",DCP-9042CDN,Known,
04F9,020D,"Brother Industries, Ltd",MFC-9450CDN,Known,
04F9,021A,"Brother Industries, Ltd",MFC-8370DN,Known,
04F9,021B,"Brother Industries, Ltd",DCP-8070D,Known,
04F9,021C,"Brother Industries, Ltd",MFC-9320CW,Known,
04F9,021D,"Brother Industries, Ltd",MFC-9120CN,Known,
04F9,021E,"Brother Industries, Ltd",DCP-9010CN,Known,
04F9,021F,"Brother Industries, Ltd",DCP-8085DN,Known,
04F9,022A,"Brother Industries, Ltd",MFC-495CW,Known,
04F9,022B,"Brother Industries, Ltd",MFC-495CN,Known,
04F9,022C,"Brother Industries, Ltd",MFC-795CW,Known,
04F9,022D,"Brother Industries, Ltd",MFC-675CD,Known,
04F9,022E,"Brother Industries, Ltd",MFC-695CDN,Known,
04F9,022F,"Brother Industries, Ltd",MFC-735CD,Known,
04F9,023A,"Brother Industries, Ltd",MFC-257CW,Known,
04F9,023E,"Brother Industries, Ltd",DCP-197C,Known,
04F9,023F,"Brother Industries, Ltd",MFC-8680DN,Known,
04F9,024A,"Brother Industries, Ltd",DCP-7065DN,Known,
04F9,024E,"Brother Industries, Ltd",MFC-7460DN,Known,
04F9,025A,"Brother Industries, Ltd",MFC-J410,Known,
04F9,025B,"Brother Industries, Ltd",MFC-J265W,Known,
04F9,025C,"Brother Industries, Ltd",MFC-J415W,Known,
04F9,025D,"Brother Industries, Ltd",MFC-J615W,Known,
04F9,025E,"Brother Industries, Ltd",MFC-J615N,Known,
04F9,025F,"Brother Industries, Ltd",MFC-J700D,Known,
04F9,026B,"Brother Industries, Ltd",MFC-J630W,Known,
04F9,026D,"Brother Industries, Ltd",MFC-J805D,Known,
04F9,026E,"Brother Industries, Ltd",MFC-J855DN,Known,
04F9,026F,"Brother Industries, Ltd",MFC-J270W,Known,
04F9,027A,"Brother Industries, Ltd",DCP-J525N,Known,
04F9,027B,"Brother Industries, Ltd",DCP-J725DW,Known,
04F9,027C,"Brother Industries, Ltd",DCP-J725N,Known,
04F9,027D,"Brother Industries, Ltd",DCP-J925DW,Known,
04F9,027E,"Brother Industries, Ltd",MFC-J955DN,Known,
04F9,027F,"Brother Industries, Ltd",MFC-J280W,Known,
04F9,028A,"Brother Industries, Ltd",DCP-J925N,Known,
04F9,028D,"Brother Industries, Ltd",MFC-J835DW,Known,
04F9,028F,"Brother Industries, Ltd",MFC-J425W,Known,
04F9,029A,"Brother Industries, Ltd",MFC-8690DW,Known,
04F9,029C,"Brother Industries, Ltd",MFC-8515DN,Known,
04F9,029E,"Brother Industries, Ltd",MFC-9125CN,Known,
04F9,029F,"Brother Industries, Ltd",MFC-9325CW,Known,
04F9,02A0,"Brother Industries, Ltd",DCP-J140W,Known,
04F9,02A5,"Brother Industries, Ltd",MFC-7240,Known,
04F9,02A6,"Brother Industries, Ltd",FAX-2940,Known,
04F9,02A7,"Brother Industries, Ltd",FAX-2950,Known,
04F9,02A8,"Brother Industries, Ltd",MFC-7290,Known,
04F9,02AB,"Brother Industries, Ltd",FAX-2990,Known,
04F9,02AC,"Brother Industries, Ltd",DCP-8110D,Known,
04F9,02AD,"Brother Industries, Ltd",MFC-9130CW,Known,
04F9,02AE,"Brother Industries, Ltd",MFC-9140CDN,Known,
04F9,02AF,"Brother Industries, Ltd",MFC-9330CDW,Known,
04F9,02B0,"Brother Industries, Ltd",MFC-9340CDW,Known,
04F9,02B1,"Brother Industries, Ltd",DCP-9020CDN,Known,
04F9,02B2,"Brother Industries, Ltd",MFC-J810DN,Known,
04F9,02B3,"Brother Industries, Ltd",MFC-J4510DW,Known,
04F9,02B4,"Brother Industries, Ltd",MFC-J4710DW,Known,
04F9,02B5,"Brother Industries, Ltd",DCP-8112DN,Known,
04F9,02B6,"Brother Industries, Ltd",DCP-8152DN,Known,
04F9,02B7,"Brother Industries, Ltd",DCP-8157DN,Known,
04F9,02B8,"Brother Industries, Ltd",MFC-8512DN,Known,
04F9,02BA,"Brother Industries, Ltd",MFC-8912DW,Known,
04F9,02BB,"Brother Industries, Ltd",MFC-8952DW,Known,
04F9,02BC,"Brother Industries, Ltd",DCP-J540N,Known,
04F9,02BD,"Brother Industries, Ltd",DCP-J740N,Known,
04F9,02BE,"Brother Industries, Ltd",MFC-J710D,Known,
04F9,02BF,"Brother Industries, Ltd",MFC-J840N,Known,
04F9,02C0,"Brother Industries, Ltd",DCP-J940N,Known,
04F9,02C1,"Brother Industries, Ltd",MFC-J960DN,Known,
04F9,02C2,"Brother Industries, Ltd",DCP-J4110DW,Known,
04F9,02C3,"Brother Industries, Ltd",MFC-J4310DW,Known,
04F9,02C4,"Brother Industries, Ltd",MFC-J4410DW,Known,
04F9,02C5,"Brother Industries, Ltd",MFC-J4610DW,Known,
04F9,02C6,"Brother Industries, Ltd",DCP-J4210N,Known,
04F9,02C7,"Brother Industries, Ltd",MFC-J4510N,Known,
04F9,02C8,"Brother Industries, Ltd",MFC-J4910CDW,Known,
04F9,02C9,"Brother Industries, Ltd",MFC-J4810DN,Known,
04F9,02CA,"Brother Industries, Ltd",MFC-8712DW,Known,
04F9,02CB,"Brother Industries, Ltd",MFC-8710DW,Known,
04F9,02CC,"Brother Industries, Ltd",MFC-J2310,Known,
04F9,02CD,"Brother Industries, Ltd",MFC-J2510,Known,
04F9,02CE,"Brother Industries, Ltd",DCP-7055W,Known,
04F9,02CF,"Brother Industries, Ltd",DCP-7057W,Known,
04F9,02D0,"Brother Industries, Ltd",DCP-1510,Known,
04F9,02D1,"Brother Industries, Ltd",MFC-1810,Known,
04F9,02D3,"Brother Industries, Ltd",DCP-9020CDW,Known,
04F9,02D4,"Brother Industries, Ltd",MFC-8810DW,Known,
04F9,02DD,"Brother Industries, Ltd",DCP-J4215N,Known,
04F9,02DE,"Brother Industries, Ltd",DCP-J132W,Known,
04F9,02DF,"Brother Industries, Ltd",DCP-J152W,Known,
04F9,02EA,"Brother Industries, Ltd",MFC-J285DW,Known,
04F9,02EB,"Brother Industries, Ltd",MFC-J650DW,Known,
04F9,02EC,"Brother Industries, Ltd",MFC-J870DW,Known,
04F9,02ED,"Brother Industries, Ltd",MFC-J870N,Known,
04F9,02EE,"Brother Industries, Ltd",MFC-J720D,Known,
04F9,02EF,"Brother Industries, Ltd",MFC-J820DN,Known,
04F9,02F0,"Brother Industries, Ltd",MFC-J980DN,Known,
04F9,02F1,"Brother Industries, Ltd",MFC-J890DN,Known,
04F9,02F2,"Brother Industries, Ltd",MFC-J6520DW,Known,
04F9,02F3,"Brother Industries, Ltd",MFC-J6570CDW,Known,
04F9,02F4,"Brother Industries, Ltd",MFC-J6720DW,Known,
04F9,02F5,"Brother Industries, Ltd",MFC-J6920DW,Known,
04F9,02F6,"Brother Industries, Ltd",MFC-J6970CDW,Known,
04F9,02F7,"Brother Industries, Ltd",MFC-J6975CDW,Known,
04F9,02F8,"Brother Industries, Ltd",MFC-J6770CDW,Known,
04F9,02F9,"Brother Industries, Ltd",DCP-J132N,Known,
04F9,02FA,"Brother Industries, Ltd",MFC-J450DW,Known,
04F9,02FB,"Brother Industries, Ltd",MFC-J875DW,Known,
04F9,02FC,"Brother Industries, Ltd",DCP-J100,Known,
04F9,02FD,"Brother Industries, Ltd",DCP-J105,Known,
04F9,02FE,"Brother Industries, Ltd",MFC-J200,Known,
04F9,02FF,"Brother Industries, Ltd",MFC-J3520,Known,
04F9,030F,"Brother Industries, Ltd",DCP-L8400CDN,Known,
04F9,033A,"Brother Industries, Ltd",MFC-J4320DW,Known,
04F9,033C,"Brother Industries, Ltd",MFC-J2320,Known,
04F9,033D,"Brother Industries, Ltd",MFC-J4420DW,Known,
04F9,034B,"Brother Industries, Ltd",MFC-J4720N,Known,
04F9,034E,"Brother Industries, Ltd",MFC-J5720CDW,Known,
04F9,034F,"Brother Industries, Ltd",MFC-J5820DN,Known,
04F9,035A,"Brother Industries, Ltd",MFC-J897DN,Known,
04F9,035B,"Brother Industries, Ltd",DCP-1610W,Known,
04F9,035C,"Brother Industries, Ltd",DCP-1610NW,Known,
04F9,035D,"Brother Industries, Ltd",MFC-1910W,Known,
04F9,035E,"Brother Industries, Ltd",MFC-1910NW,Known,
04F9,036A,"Brother Industries, Ltd",DCP-7189DW,Known,
04F9,036B,"Brother Industries, Ltd",MFC-7380,Known,
04F9,036C,"Brother Industries, Ltd",MFC-7480D,Known,
04F9,036D,"Brother Industries, Ltd",MFC-7880DN,Known,
04F9,036E,"Brother Industries, Ltd",MFC-7889DW,Known,
04F9,036F,"Brother Industries, Ltd",DCP-9022CDW,Known,
04F9,037A,"Brother Industries, Ltd",MFC-1906,Known,
04F9,037B,"Brother Industries, Ltd",MFC-1908,Known,
04F9,037C,"Brother Industries, Ltd",ADS-2000e,Known,
04F9,037D,"Brother Industries, Ltd",ADS-2100e,Known,
04F9,037E,"Brother Industries, Ltd",ADS-2500We,Known,
04F9,037F,"Brother Industries, Ltd",ADS-2600We,Known,
04F9,038A,"Brother Industries, Ltd",MFC-J885DW,Known,
04F9,038B,"Brother Industries, Ltd",MFC-J880N,Known,
04F9,038C,"Brother Industries, Ltd",MFC-J730DN,Known,
04F9,038D,"Brother Industries, Ltd",MFC-J990DN,Known,
04F9,038E,"Brother Industries, Ltd",MFC-J830DN,Known,
04F9,038F,"Brother Industries, Ltd",MFC-J900DN,Known,
04F9,03B3,"Brother Industries, Ltd",MFC-J6925DW,Known,
04F9,03B4,"Brother Industries, Ltd",MFC-J6573CDW,Known,
04F9,03B5,"Brother Industries, Ltd",MFC-J6973CDW,Known,
04F9,03B6,"Brother Industries, Ltd",MFC-J6990CDW,Known,
04F9,03BB,"Brother Industries, Ltd",MFC-L2680W,Known,
04F9,03BC,"Brother Industries, Ltd",MFC-L2700DN,Known,
04F9,03BD,"Brother Industries, Ltd",DCP-J762N,Known,
04F9,03FD,"Brother Industries, Ltd",ADS-2700W,Known,
04F9,043F,"Brother Industries, Ltd",MFC-L3770CDW,Known,
04F9,044A,"Brother Industries, Ltd",HL-L3290CDW,Known,
04F9,044B,"Brother Industries, Ltd",DCP-L3510CDW,Known,
04F9,044C,"Brother Industries, Ltd",DCP-L3551CDW,Known,
04F9,201A,"Brother Industries, Ltd",PT-18R P-touch label printer,Known,
04F9,201B,"Brother Industries, Ltd",QL-650TD Label Printer,Known,
04F9,202A,"Brother Industries, Ltd",QL-1060N Label Printer,Known,
04F9,202B,"Brother Industries, Ltd",PT-7600 P-touch Label Printer,Known,
04F9,202C,"Brother Industries, Ltd",PT-1230PC P-touch Label Printer E mode,Known,
04F9,202D,"Brother Industries, Ltd",PT-2430PC P-touch Label Printer,Known,
04F9,204D,"Brother Industries, Ltd",QL-720NW Label Printer (mass storage mode),Known,
04F9,209B,"Brother Industries, Ltd",QL-800 Label Printer,Known,
04F9,209C,"Brother Industries, Ltd",QL-810W Label Printer,Known,
04F9,209D,"Brother Industries, Ltd",QL-820NWB Label Printer,Known,
04F9,20A7,"Brother Industries, Ltd",QL-1100 Label Printer,Known,
04F9,20A8,"Brother Industries, Ltd",QL-1110NWB Label Printer,Known,
04F9,20A9,"Brother Industries, Ltd",QL-1100 Label Printer (mass storage),Known,
04F9,20AA,"Brother Industries, Ltd",QL-1110NWB Label Printer (mass storage),Known,
04F9,20AB,"Brother Industries, Ltd",QL-1115NWB Label Printer,Known,
04F9,20AC,"Brother Industries, Ltd",QL-1115NWB Label Printer (mass storage),Known,
04F9,20C0,"Brother Industries, Ltd",QL-600 Label Printer,Known,
04F9,60A0,"Brother Industries, Ltd",ADS-2000,Known,
04F9,60A1,"Brother Industries, Ltd",ADS-2100,Known,
04F9,60A4,"Brother Industries, Ltd",ADS-2500W,Known,
04F9,60A5,"Brother Industries, Ltd",ADS-2600W,Known,
04F9,60A6,"Brother Industries, Ltd",ADS-1000W,Known,
04F9,60A7,"Brother Industries, Ltd",ADS-1100W,Known,
04F9,60A8,"Brother Industries, Ltd",ADS-1500W,Known,
04F9,60A9,"Brother Industries, Ltd",ADS-1600W,Known,
04FA,,Dallas Semiconductor,,,
04FA,2490,Dallas Semiconductor,"DS1490F 2-in-1 Fob, 1-Wire adapter",Known,
04FA,4201,Dallas Semiconductor,DS4201 Audio DAC,Known,
04FB,,Biostar Microtech International Corp.,,,
04FC,,"Sunplus Technology Co., Ltd",,,
04FC,0003,"Sunplus Technology Co., Ltd",CM1092 / Wintech CM-5098 Optical Mouse,Known,
04FC,0005,"Sunplus Technology Co., Ltd",USB OpticalWheel Mouse,Known,
04FC,0013,"Sunplus Technology Co., Ltd",ViewMate Desktop Mouse CC2201,Known,
04FC,0015,"Sunplus Technology Co., Ltd",ViewMate Desktop Mouse CC2201,Known,
04FC,0171,"Sunplus Technology Co., Ltd",SPCA1527A/SPCA1528 SD card camera (Mass Storage mode),Known,
04FC,0201,"Sunplus Technology Co., Ltd",SPCP825 RS232C Adapter,Known,
04FC,0232,"Sunplus Technology Co., Ltd",Fingerprint,Known,
04FC,0538,"Sunplus Technology Co., Ltd",Wireless Optical Mouse 2.4G [Bright],Known,
04FC,0561,"Sunplus Technology Co., Ltd",Flexcam 100,Known,
04FC,1528,"Sunplus Technology Co., Ltd",SPCA1527A/SPCA1528 SD card camera (webcam mode),Known,
04FC,1533,"Sunplus Technology Co., Ltd",Mass Storage,Known,
04FC,2080,"Sunplus Technology Co., Ltd",ASUS Webcam,Known,
04FC,5330,"Sunplus Technology Co., Ltd",Digitrex 2110,Known,
04FC,5331,"Sunplus Technology Co., Ltd",Vivitar Vivicam 10,Known,
04FC,5360,"Sunplus Technology Co., Ltd",Sunplus Generic Digital Camera,Known,
04FC,5563,"Sunplus Technology Co., Ltd",Digital Media Player MP3/WMA [The Sharper Image],Known,
04FC,5720,"Sunplus Technology Co., Ltd",Card Reader Driver,Known,
04FC,6333,"Sunplus Technology Co., Ltd",Siri A9 UVC chipset,Known,
04FC,7333,"Sunplus Technology Co., Ltd",Finet Technology Palmpix DC-85,Known,
04FC,00D3,"Sunplus Technology Co., Ltd",00052486 / Laser Mouse M1052 [hama],Known,
04FC,05D8,"Sunplus Technology Co., Ltd",Wireless keyboard/mouse,Known,
04FC,05DA,"Sunplus Technology Co., Ltd",SPEEDLINK SNAPPY Wireless Mouse Nano,Known,
04FC,0C15,"Sunplus Technology Co., Ltd",SPIF215A SATA bridge,Known,
04FC,0C25,"Sunplus Technology Co., Ltd",SATALink SPIF225A,Known,
04FC,500C,"Sunplus Technology Co., Ltd",CA500C Digital Camera,Known,
04FC,504A,"Sunplus Technology Co., Ltd",Aiptek Mini PenCam 1.3,Known,
04FC,504B,"Sunplus Technology Co., Ltd",Aiptek Mega PockerCam 1.3/Maxell MaxPocket LE 1.3,Known,
04FC,757A,"Sunplus Technology Co., Ltd","Aiptek, MP315 MP3 Player",Known,
04FC,FFFF,"Sunplus Technology Co., Ltd",PureDigital Ritz Disposable,Known,
04FD,,"Soliton Systems, K.K.",,,
04FD,0003,"Soliton Systems, K.K.",Smart Card Reader II,Known,
04FE,,"PFU, Ltd",,,
04FE,0006,"PFU, Ltd",Happy Hacking Keyboard Lite2,Known,
04FE,0020,"PFU, Ltd",HHKB-Classic,Known,
04FE,0021,"PFU, Ltd",Happy Hacking Keyboard Professional HYBRID Type-S,Known,
04FF,,E-CMOS Corp.,,,
0500,,Siam United Hi-Tech,,,
0500,0001,Siam United Hi-Tech,DART Keyboard Mouse,Known,
0500,0002,Siam United Hi-Tech,DART-2 Keyboard,Known,
0501,,"Fujikura DDK, Ltd",,,
0502,,"Acer, Inc.",,,
0502,0001,"Acer, Inc.",Handheld,Known,
0502,16E1,"Acer, Inc.",n10 Handheld Sync,Known,
0502,0736,"Acer, Inc.",Handheld,Known,
0502,16E2,"Acer, Inc.",n20 Pocket PC Sync,Known,
0502,1631,"Acer, Inc.",c10 Series,Known,
0502,1632,"Acer, Inc.",c20 Series,Known,
0502,2008,"Acer, Inc.",Liquid Gallant Duo E350 (preloader),Known,
0502,3202,"Acer, Inc.",Liquid,Known,
0502,3203,"Acer, Inc.",Liquid (Debug mode),Known,
0502,3230,"Acer, Inc.",BeTouch E120,Known,
0502,3317,"Acer, Inc.",Liquid,Known,
0502,3325,"Acer, Inc.",Iconia tablet A500,Known,
0502,3341,"Acer, Inc.",Iconia tablet A500,Known,
0502,16E3,"Acer, Inc.",n30 Handheld Sync,Known,
0502,15B1,"Acer, Inc.",PDA n311,Known,
0502,33C3,"Acer, Inc.",Liquid Gallant Duo E350,Known,
0502,33C4,"Acer, Inc.",Liquid Gallant Duo E350 (debug mode),Known,
0502,33C7,"Acer, Inc.",Liquid Gallant Duo E350 (USB tethering),Known,
0502,33C8,"Acer, Inc.","Liquid Gallant Duo E350 (debug mode, USB tethering)",Known,
0502,D001,"Acer, Inc.",Divio NW801/DVC-V6+ Digital Camera,Known,
0503,,"Hitachi America, Ltd",,,
0504,,Hayes Microcomputer Products,,,
0506,,3Com Corp.,,,
0506,0100,3Com Corp.,HomeConnect ADSL Modem Driver,Known,
0506,2922,3Com Corp.,HomeConnect Cable Modem External with,Known,
0506,3021,3Com Corp.,U.S.Robotics 56000 Voice FaxModem Pro,Known,
0506,4601,3Com Corp.,3C460B 10/100 Ethernet Adapter,Known,
0506,03E8,3Com Corp.,3C19250 Ethernet [klsi],Known,
0506,009D,3Com Corp.,HomeConnect Camera,Known,
0506,00A0,3Com Corp.,3CREB96 Bluetooth Adapter,Known,
0506,00A1,3Com Corp.,Bluetooth Device,Known,
0506,00A2,3Com Corp.,Bluetooth Device,Known,
0506,00DF,3Com Corp.,3Com Home Connect lite,Known,
0506,0A01,3Com Corp.,3CRSHEW696 Wireless Adapter,Known,
0506,0A11,3Com Corp.,3CRWE254G72 802.11g Adapter,Known,
0506,11F8,3Com Corp.,HomeConnect 3C460,Known,
0506,F002,3Com Corp.,3CP4218 ADSL Modem (pre-init),Known,
0506,F003,3Com Corp.,3CP4218 ADSL Modem,Known,
0506,F100,3Com Corp.,3CP4218 ADSL Modem (pre-init),Known,
0507,,Hosiden Corp.,,,
0507,0011,Hosiden Corp.,Konami ParaParaParadise Controller,Known,
0508,,"Clarion Co., Ltd",,,
0509,,"Aztech Systems, Ltd",,,
0509,0801,"Aztech Systems, Ltd",ADSL Modem,Known,
0509,0802,"Aztech Systems, Ltd",ADSL Modem (RFC1483),Known,
0509,0806,"Aztech Systems, Ltd",DSL Modem,Known,
0509,0812,"Aztech Systems, Ltd",Pirelli ADSL Modem Network Interface,Known,
0509,080F,"Aztech Systems, Ltd",Binatone ADSL500 Modem Network Interface,Known,
050A,,Cinch Connectors,,,
050B,,Cable System International,,,
050C,,"InnoMedia, Inc.",,,
050D,,Belkin Components,,,
050D,0004,Belkin Components,Direct Connect,Known,
050D,0012,Belkin Components,F8T012 Bluetooth Adapter,Known,
050D,0013,Belkin Components,F8T013 Bluetooth Adapter,Known,
050D,0017,Belkin Components,B8T017 Bluetooth+EDR 2.1 / F4U017 USB 2.0 7-port Hub,Known,
050D,0050,Belkin Components,F5D6050 802.11b Wireless Adapter v2000 [Atmel at76c503a],Known,
050D,0081,Belkin Components,F8T001v2 Bluetooth,Known,
050D,0083,Belkin Components,Bluetooth Device,Known,
050D,0084,Belkin Components,F8T003v2 Bluetooth,Known,
050D,0102,Belkin Components,Flip KVM,Known,
050D,0103,Belkin Components,F5U103 Serial Adapter [etek],Known,
050D,0106,Belkin Components,"VideoBus II Adapter, Video",Known,
050D,0108,Belkin Components,F1DE108B KVM,Known,
050D,0109,Belkin Components,F5U109/F5U409 PDA Adapter,Known,
050D,0115,Belkin Components,SCSI Adapter,Known,
050D,0119,Belkin Components,F5U120-PC Dual PS/2 Ports / F5U118-UNV ADB Adapter,Known,
050D,0121,Belkin Components,F5D5050 100Mbps Ethernet,Known,
050D,0122,Belkin Components,Ethernet Adapter,Known,
050D,0131,Belkin Components,Bluetooth Device with trace filter,Known,
050D,0200,Belkin Components,Nostromo SpeedPad n52te Gaming Keyboard,Known,
050D,0201,Belkin Components,Peripheral Switch,Known,
050D,0208,Belkin Components,USBView II Video Adapter [nt1004],Known,
050D,0210,Belkin Components,F5U228 Hi-Speed USB 2.0 DVD Creator,Known,
050D,0211,Belkin Components,F5U211 USB 2.0 15-in-1 Media Reader & Writer,Known,
050D,0224,Belkin Components,F5U224 USB 2.0 4-Port Hub,Known,
050D,0234,Belkin Components,F5U234 USB 2.0 4-Port Hub,Known,
050D,0237,Belkin Components,F5U237 USB 2.0 7-Port Hub,Known,
050D,0240,Belkin Components,F5U240 USB 2.0 CF Card Reader,Known,
050D,0249,Belkin Components,USB 2 Flash Media Device,Known,
050D,0257,Belkin Components,F5U257 Serial,Known,
050D,0304,Belkin Components,FSU304 USB 2.0 - 4 Ports Hub,Known,
050D,0307,Belkin Components,USB 2.0 - 7 ports Hub [FSU307],Known,
050D,0409,Belkin Components,F5U409 Serial,Known,
050D,0416,Belkin Components,Staples 12416 7 port desktop hub,Known,
050D,0551,Belkin Components,F6C550-AVR UPS,Known,
050D,0706,Belkin Components,2-N-1 7-Port Hub (Lower half),Known,
050D,0802,Belkin Components,Nostromo n40 Gamepad,Known,
050D,0803,Belkin Components,Nostromo 1745 GamePad,Known,
050D,0805,Belkin Components,Nostromo N50 GamePad,Known,
050D,0815,Belkin Components,Nostromo n52 HID SpeedPad Mouse Wheel,Known,
050D,0826,Belkin Components,ErgoFit Wireless Optical Mouse (HID),Known,
050D,0980,Belkin Components,HID UPS Battery,Known,
050D,1004,Belkin Components,F9L1004 802.11n Surf N300 XR Wireless Adapter [Realtek RTL8192CU],Known,
050D,1102,Belkin Components,F7D1102 N150/Surf Micro Wireless Adapter v1000 [Realtek RTL8188CUS],Known,
050D,1103,Belkin Components,F9L1103 N750 DB 802.11abgn 2x3:3 [Ralink RT3573],Known,
050D,1106,Belkin Components,F9L1106v1 802.11a/b/g/n/ac Wireless Adapter [Broadcom BCM43526],Known,
050D,1109,Belkin Components,F9L1109v1 802.11a/b/g/n/ac Wireless Adapter [Realtek RTL8812AU],Known,
050D,1202,Belkin Components,F5U120-PC Parallel Printer Port,Known,
050D,1203,Belkin Components,F5U120-PC Serial Port,Known,
050D,2103,Belkin Components,F7D2102 802.11n N300 Micro Wireless Adapter v3000 [Realtek RTL8192CU],Known,
050D,3101,Belkin Components,F1DF102U/F1DG102U Flip Hub,Known,
050D,3201,Belkin Components,F1DF102U/F1DG102U Flip KVM,Known,
050D,4050,Belkin Components,ZD1211B,Known,
050D,5055,Belkin Components,F5D5055 Gigabit Network Adapter [AX88xxx],Known,
050D,6050,Belkin Components,F6D6050 802.11abgn Wireless Adapter [Broadcom BCM4323],Known,
050D,6051,Belkin Components,F5D6051 802.11b Wireless Network Adapter [ZyDAS ZD1201],Known,
050D,7050,Belkin Components,F5D7050 Wireless G Adapter v1000/v2000 [Intersil ISL3887],Known,
050D,7051,Belkin Components,F5D7051 802.11g Adapter v1000 [Broadcom 4320 USB],Known,
050D,8053,Belkin Components,F5D8053 N Wireless USB Adapter v1000/v4000 [Ralink RT2870],Known,
050D,003A,Belkin Components,Universal Media Reader,Known,
050D,008A,Belkin Components,6-in-1 Multiport Adapter,Known,
050D,016A,Belkin Components,Bluetooth Mini Dongle,Known,
050D,038C,Belkin Components,F2CU038 HDMI Adapter,Known,
050D,065A,Belkin Components,F8T065BF Mini Bluetooth 4.0 Adapter,Known,
050D,110A,Belkin Components,F9L1101v2 802.11abgn Wireless Adapter [Realtek RTL8192DU],Known,
050D,11F2,Belkin Components,ISY Wireless Micro Adapter IWL 2000 [RTL8188CUS],Known,
050D,21F1,Belkin Components,N300 WLAN N Adapter [ISY],Known,
050D,21F2,Belkin Components,RTL8192CU 802.11n WLAN Adapter [ISY IWL 4000],Known,
050D,258A,Belkin Components,F5U258 Host to Host cable,Known,
050D,615A,Belkin Components,F7D4101 / F9L1101v1 802.11abgn Wireless Adapter [Broadcom BCM4323],Known,
050D,705A,Belkin Components,F5D7050 Wireless G Adapter v3000 [Ralink RT2571W],Known,
050D,705B,Belkin Components,Wireless G Adapter,Known,
050D,705C,Belkin Components,F5D7050 Wireless G Adapter v4000 [Zydas ZD1211B],Known,
050D,705E,Belkin Components,F5D7050 Wireless G Adapter v5000 [Realtek RTL8187B],Known,
050D,706A,Belkin Components,2-N-1 7-Port Hub (Upper half),Known,
050D,805C,Belkin Components,F5D8053 N Wireless Adapter v3000 [Ralink RT2870],Known,
050D,805E,Belkin Components,F5D8053 N Wireless USB Adapter v5000 [Realtek RTL8192U],Known,
050D,815C,Belkin Components,F5D8053 N Wireless USB Adapter v3000 [Ralink RT2870],Known,
050D,815F,Belkin Components,F5D8053 N Wireless USB Adapter v6000 [Realtek RTL8192SU],Known,
050D,825A,Belkin Components,F5D8055 N+ Wireless Adapter v1000 [Ralink RT2870],Known,
050D,825B,Belkin Components,F5D8055 N+ Wireless Adapter v2000 [Ralink RT3072],Known,
050D,845A,Belkin Components,F7D2101 802.11n Surf & Share Wireless Adapter v1000 [Realtek RTL8192SU],Known,
050D,905B,Belkin Components,F5D9050 Wireless G+ MIMO Network Adapter v3000 [Ralink RT2573],Known,
050D,905C,Belkin Components,F5D9050 Wireless G+ MIMO Network Adapter v4000 [Ralink RT2573],Known,
050D,935A,Belkin Components,F6D4050 N150 Enhanced Wireless Network Adapter v1000 [Ralink RT3070],Known,
050D,935B,Belkin Components,F6D4050 N150 Enhanced Wireless Network Adapter v2000 [Ralink RT3070],Known,
050D,945A,Belkin Components,F7D1101 v1 Basic Wireless Adapter [Realtek RTL8188SU],Known,
050D,945B,Belkin Components,F7D1101 v2 Basic Wireless Adapter [Ralink RT3370],Known,
050D,D321,Belkin Components,Dynex DX-NUSB 802.11bgn Wireless Adapter [Broadcom BCM43231],Known,
050E,,"Neon Technology, Inc.",,,
050F,,"KC Technology, Inc.",,,
050F,0001,"KC Technology, Inc.",Hub,Known,
050F,0003,"KC Technology, Inc.",KC82C160S Hub,Known,
050F,0180,"KC Technology, Inc.",KC-180 IrDA Dongle,Known,
050F,0190,"KC Technology, Inc.",KC2190 USB Host-to-Host cable,Known,
0510,,"Sejin Electron, Inc.",,,
0510,0001,"Sejin Electron, Inc.",Keyboard,Known,
0510,1000,"Sejin Electron, Inc.",Keyboard with PS/2 Mouse Port,Known,
0510,E001,"Sejin Electron, Inc.",Mouse,Known,
